ID,Label,External ID
6368ce9d-d556-4129-883e-794347799b30,Skip,screen_768x768_0.png
34371984-c435-4b18-bfa7-9a9592477637,Skip,screen_768x768_1.png
2077a1ac-fb2f-48a4-ab45-79673a6267c8,Skip,screen_768x768_10.png
e00f4826-66df-471c-b5dd-59b4787c1168,Skip,screen_768x768_100.png
134d5b2b-df0c-4054-a3a5-c5f90dcfb2bb,Skip,screen_768x768_101.png
fcd1d98a-47a2-451d-b726-66ebdfbf981a,Skip,screen_768x768_102.png
010e8531-35fd-4a84-9208-71fa631155ae,Skip,screen_768x768_103.png
2a4627f3-0b15-4765-aeff-43a1e7467586,Skip,screen_768x768_104.png
bead477e-48ab-48b3-a127-571c8b98e87c,Skip,screen_768x768_105.png
4e30b169-a6e8-4864-b1ed-6c9deec9875c,Skip,screen_768x768_106.png
a2da7877-0feb-45a7-bccb-f24f5eeabf3f,Skip,screen_768x768_107.png
36054e40-d77b-486a-890e-6c1ed4df182d,Skip,screen_768x768_108.png
232f0a5c-510d-4660-b656-13175a0c5742,Skip,screen_768x768_109.png
5be7c5d1-df07-45a5-9a8b-6147b1bffd41,Skip,screen_768x768_11.png
f65fe859-276c-48b5-8f2e-27820bf03a0e,Skip,screen_768x768_110.png
9529b78b-ac5e-44a9-8a8d-950ce8adad81,Skip,screen_768x768_111.png
1ede858e-3e0e-4935-bc83-978f1be9f984,Skip,screen_768x768_112.png
6005dac0-198b-4086-b5c3-8490b54ad719,Skip,screen_768x768_113.png
6806590c-4833-4c1d-8797-fcf51048080f,Skip,screen_768x768_114.png
26d3d0e7-609d-4ef2-8c0b-ba5562e3c251,Skip,screen_768x768_115.png
749a4a70-d759-479b-81fe-a4f049af3515,Skip,screen_768x768_116.png
aab53f20-f824-4aa6-8c98-8d0b01ab8b02,Skip,screen_768x768_117.png
6084e543-6cb8-45d5-84ad-0dff26d63526,Skip,screen_768x768_118.png
4bd6d839-8afb-4bb2-af96-23a729396bf9,Skip,screen_768x768_119.png
2bec5ad9-8b88-45d0-9a06-483e1b6c15bd,Skip,screen_768x768_12.png
e86a5409-8f92-489b-8948-de70e7cb481c,Skip,screen_768x768_120.png
d0daf3cf-b287-4cba-84ac-9b48f0c77cb5,"{""Bay"": [{""geometry"": [{""x"": 685, ""y"": 448}, {""x"": 671, ""y"": 392}, {""x"": 702, ""y"": 385}, {""x"": 716, ""y"": 442}]}, {""geometry"": [{""x"": 715, ""y"": 441}, {""x"": 702, ""y"": 385}, {""x"": 734, ""y"": 379}, {""x"": 747, ""y"": 433}]}, {""geometry"": [{""x"": 656, ""y"": 456}, {""x"": 642, ""y"": 398}, {""x"": 671, ""y"": 392}, {""x"": 684, ""y"": 448}]}]}",screen_768x768_121.png
4d4eed42-05f3-4ba7-bdbf-c47ac245c704,"{""Bay"": [{""geometry"": [{""x"": 598, ""y"": 448}, {""x"": 583, ""y"": 392}, {""x"": 614, ""y"": 385}, {""x"": 628, ""y"": 442}]}, {""geometry"": [{""x"": 628, ""y"": 441}, {""x"": 614, ""y"": 385}, {""x"": 647, ""y"": 379}, {""x"": 659, ""y"": 433}]}, {""geometry"": [{""x"": 690, ""y"": 427}, {""x"": 676, ""y"": 371}, {""x"": 710, ""y"": 364}, {""x"": 721, ""y"": 420}]}, {""geometry"": [{""x"": 568, ""y"": 456}, {""x"": 554, ""y"": 398}, {""x"": 584, ""y"": 392}, {""x"": 597, ""y"": 448}]}, {""geometry"": [{""x"": 722, ""y"": 420}, {""x"": 710, ""y"": 364}, {""x"": 744, ""y"": 357}, {""x"": 748, ""y"": 414}]}, {""geometry"": [{""x"": 660, ""y"": 434}, {""x"": 646, ""y"": 379}, {""x"": 678, ""y"": 371}, {""x"": 691, ""y"": 426}]}]}",screen_768x768_122.png
a3346d33-839d-4e2a-b68f-103b7f384c8a,"{""Bay"": [{""geometry"": [{""x"": 510, ""y"": 448}, {""x"": 496, ""y"": 392}, {""x"": 527, ""y"": 385}, {""x"": 540, ""y"": 442}]}, {""geometry"": [{""x"": 540, ""y"": 441}, {""x"": 527, ""y"": 385}, {""x"": 559, ""y"": 379}, {""x"": 572, ""y"": 433}]}, {""geometry"": [{""x"": 687, ""y"": 414}, {""x"": 697, ""y"": 359}, {""x"": 733, ""y"": 370}, {""x"": 711, ""y"": 422}]}, {""geometry"": [{""x"": 603, ""y"": 427}, {""x"": 589, ""y"": 371}, {""x"": 623, ""y"": 364}, {""x"": 633, ""y"": 420}]}, {""geometry"": [{""x"": 661, ""y"": 414}, {""x"": 657, ""y"": 357}, {""x"": 697, ""y"": 360}, {""x"": 686, ""y"": 414}]}, {""geometry"": [{""x"": 481, ""y"": 456}, {""x"": 467, ""y"": 398}, {""x"": 496, ""y"": 392}, {""x"": 509, ""y"": 448}]}, {""geometry"": [{""x"": 634, ""y"": 420}, {""x"": 623, ""y"": 364}, {""x"": 657, ""y"": 357}, {""x"": 660, ""y"": 414}]}, {""geometry"": [{""x"": 572, ""y"": 434}, {""x"": 559, ""y"": 379}, {""x"": 590, ""y"": 371}, {""x"": 603, ""y"": 426}]}]}",screen_768x768_123.png
